Elexon ID,Name,Minor FLOP,Major FLOP,P(Gross),Q Gross,Q net,Embedded Storage,Embedded Solar,Embedded Wind,Embedded Hydro,Embedded Other,Dx Storage Demand,Micro storage Demand,DSR
REDM_P,Redmoss,T2,T,76,16.0,13.4,0,11,21,0,4,0,0.242,N/A for summer
RICH_J,Richborough,C7,C,76,4.3,-2.2,3,195,0,0,8,0,2.551,N/A for summer
RRIG,Robin Rigg,Q8,Q,116,0.4,0.1,0,0,0,0,6,0,0,N/A for summer
ROCH_1,Rochdale,N4,N,153,-2.3,-17.0,174,61,170,0,14,75.459,2.649,N/A for summer
RUGEB1,Rugeley,L5,L,119,-0.6,-29.7,2,103,3,0,3,0,1.668,N/A for summer
RYEH_1,Rye House,A9,A,245,118.2,24.5,4,108,0,0,32,0,2.704,N/A for summer
SALT_1,Saltend North,P8,P,80,15.2,3.6,5,63,55,0,44,1.264,1.139,N/A for summer
SALH_1,Saltholme,Q2,Q,103,26.3,3.5,0,35,0,0,422,0,0,N/A for summer
SEAB1,Seabank,G7,G,232,-6.2,-9.2,7,340,37,0,114,0,5.102,N/A for summer
SELL_1,Sellindge,C4,C,235,24.6,-60.0,5,281,0,0,16,0,4.028,N/A for summer
SHEC_3,Sheffield City,P3,P,54,8.2,3.4,0,11,0,0,5,0,0.077,N/A for summer
SALL1,Sheringham Shoal,J3,J,128,62.0,16.4,0,0,0,0,7,0,0,N/A for summer
SHIN_P,Shin,T5,T,9,-1.8,-2.3,0,1,0,2,0,0,0.034,N/A for summer
SHRW_1,Shrewsbury,L5,L,164,-3.4,-7.1,6,259,5,0,29,0,4.91,N/A for summer
SHRU,Shrubhill,S6,S,58,-2.9,-7.1,0,1,0,0,0,0,0.06,N/A for summer
SIGH,Sighthill,S6,S,95,-4.5,-10.8,1,10,0,0,6,0,0.443,N/A for summer
SKLGB1,Skelton Grange,P1,P,341,96.8,-53.5,8,135,2,0,104,0,5.777,N/A for summer
SLOY_P,Sloy,T3,T,20,-4.5,-4.6,0,1,0,0,0,0,0,N/A for summer
SMAN_1,South Manchester,N2,N,229,149.8,-36.9,20,55,0,0,57,6.03,2.384,N/A for summer
SSHI_3,South Shields,Q4,Q,29,2.2,-0.8,37,32,0,0,1,12.286,1.178,N/A for summer
SPAV,Spango Valley,S6,S,33,23.9,21.5,0,3,1,0,1,0,0.132,N/A for summer
SPEN_1,Spennymoor,Q7,Q,158,-23.9,-36.7,28,112,109,1,33,8.758,2.689,N/A for summer
SANX,St Andrews Cross,S6,S,31,-8.7,-10.1,0,0,0,0,0,0,0,N/A for summer
SFEG_P,St Fergus Gas Terminal,T2,T,4,4.6,3.7,5,9,26,0,0,1.65,0,N/A for summer
SFIL_P,St Fillans,T4,T,1,5.4,4.7,0,4,0,8,0,0,0.036,N/A for summer
SJOW_1,St John's Wood,A7,A,528,182.8,6.8,0,11,0,0,27,0,0.351,N/A for summer
SASA,St. Asaph,M6,M,9,0.0,0.0,0,0,0,0,3,0,0,N/A for summer
STAL_1,Stalybridge,N7,N,221,-7.8,-10.5,43,94,0,0,82,13.515,3.337,N/A for summer
STAH_1,Stanah,R4,R,90,-11.0,-11.3,2,66,1,0,6,0,1.723,N/A for summer
STAY_1,Staythorpe,K5,K,257,12.4,-14.9,6,553,8,0,35,0,4.389,N/A for summer
STEN_1,Stella North,Q5,Q,143,22.4,6.7,2,53,0,0,44,0.02,1.508,N/A for summer
STES_1,Stella South,Q5,Q,170,-20.3,-38.0,5,102,40,0,13,0,3.608,N/A for summer
STIR,Stirling,S5,S,95,-7.4,-12.6,2,41,32,0,16,0,1.616,N/A for summer
SBAR,Stoke Bardolph,L7,L,138,-19.8,-27.2,5,171,5,1,56,0,3.689,N/A for summer
STHA,Strathaven,S6,S,40,31.2,26.1,0,6,20,0,0,0,0.266,N/A for summer
STLE,Strathleven,S5,S,20,3.9,-0.8,1,22,0,3,3,0,0.672,N/A for summer
STRI_P,Strichen,T2,T,2,4.0,3.9,0,29,28,0,1,0,0,N/A for summer
SUND_1,Sundon,D4,D,345,55.4,-42.7,67,375,9,0,98,21.307,4.905,N/A for summer
SWAN_1,Swansea North,H6,H,458,52.1,2.4,58,621,354,13,92,15.979,9.668,N/A for summer
TARL_P,Tarland,T2,T,11,-0.1,-0.8,0,24,13,3,3,0,0.22,N/A for summer
TAUN1,Taunton,E8,E,99,-3.0,-3.0,34,202,0,0,28,10.531,3.043,N/A for summer
TAYN_P,Taynuilt,T3,T,13,1.9,1.3,0,19,14,30,1,0,0.339,N/A for summer
TELR,Telford Road,S6,S,23,0.7,-1.4,0,4,0,0,0,0,0.157,N/A for summer
TEMP_3,Templeborough,P3,P,5,16.4,16.1,0,9,0,0,1,0,0,N/A for summer
THOM_6,Thorpe Marsh,P6,P,123,-7.8,-8.3,9,205,2,0,20,0,7.187,N/A for summer
THUR_6,Thurcroft,P3,P,107,6.0,0.8,53,58,35,0,78,17.551,2.444,N/A for summer
THSO_P,Thurso,T5,T,29,16.6,13.3,4,37,94,0,39,1.053,0.535,N/A for summer
TILBB_1,Tilbury,C1,C,122,34.0,24.0,30,165,13,0,60,9.829,1.278,N/A for summer
TONG,Tongland,S6,S,20,-1.9,-1.9,1,10,6,1,1,0,0.457,N/A for summer
TOTT_1,Tottenham,A1,A,190,66.6,-38.4,2,30,0,0,59,0,1.241,N/A for summer
TRAW_1,Trawsfynydd,M7,M,157,-14.1,-14.1,2,77,220,12,9,0,1.827,N/A for summer
TUMB_P,Tummel Bridge,T4,T,6,117.8,116.5,0,7,1,19,1,0,0.211,N/A for summer
TYNE_1,Tynemouth 1,Q4,Q,93,11.6,-29.2,14,9,0,0,2,4.914,0,N/A for summer
TYNE_2,Tynemouth 2,Q4,Q,24,-5.0,-5.5,28,56,0,0,35,8.776,2.409,N/A for summer
UPPB_1,Upper Boat 132kV,H2,H,159,-0.8,-6.8,4,100,92,1,128,0,3.105,N/A for summer
UPPB_3,Upper Boat 33kV,H2,H,56,-0.9,-1.6,0,38,0,0,5,0,0,N/A for summer
USKM_1,Uskmouth,H2,H,186,-2.7,-20.7,26,310,39,0,53,7.231,3.83,N/A for summer
WALH_1,Walham,G1,G,380,191.2,135.1,7,266,0,0,57,0.667,4.227,N/A for summer
WABO,Walney 2,R4,R,85,2.6,0.6,0,0,0,0,4,0,0,N/A for summer
WALP_1,Walpole (_A),J1,J,457,41.1,15.1,15,611,300,0,153,0,11.392,N/A for summer
WALP_B,Walpole (_B),J1,J,286,5.5,-2.2,9,347,28,0,107,0,7.02,N/A for summer
WARL_1,Warley,C6,C,142,98.5,1.5,111,149,2,0,53,38.262,1.466,N/A for summer
WASF_1,Washway Farm,N1,N,80,21.2,5.7,70,17,3,0,81,24.537,0.344,N/A for summer
WATFS_1,Watford South,A6,A,190,75.1,10.6,3,47,0,0,10,0,2.112,N/A for summer
WBOL_6,West Boldon,Q4,Q,137,19.6,4.5,10,69,9,0,7,2.301,2.369,N/A for summer
WBUR_1,West Burton,K6,K,174,1.4,-0.8,17,303,4,0,43,3.335,5.931,N/A for summer
WGEO,West George Street,S5,S,49,-5.8,-8.4,0,0,0,0,0,0,0,N/A for summer
WHAM_1,West Ham,A1,A,194,62.2,-101.2,4,29,0,0,16,1,1.151,N/A for summer
WMEL_1,West Melton,P3,P,392,-11.3,-46.2,95,86,108,2,193,31.663,3.899,N/A for summer
WTHU31,West Thurrock,A1,A,32,15.9,4.7,1,13,0,0,15,0,0.381,N/A for summer
WWEY_1,West Weybridge,A8,A,241,34.1,-18.2,11,81,0,0,14,2.106,3.494,N/A for summer
WFIE,Westfield,S5,S,24,-0.7,-1.9,0,14,28,0,8,0,0.261,N/A for summer
WHGA_1,Whitegate,N4,N,232,64.4,-19.0,24,73,0,0,79,7.021,3.388,N/A for summer
WHHO,Whitehouse,S6,S,45,-0.6,-3.8,0,4,0,0,1,0,0.19,N/A for summer
WIEN_1,Willenhall,L2,L,80,23.8,-7.3,11,57,0,0,39,2.995,2.223,N/A for summer
WISD_1,Willesden 132kV,A7,A,162,48.3,-8.3,0,7,0,0,3,0,0.136,N/A for summer
WISD_6,Willesden 66kV,A7,A,45,2.5,-4.9,0,11,0,0,6,0,0.354,N/A for summer
WILL_1,Willington,L5,L,399,93.4,47.0,10,236,33,1,166,0,7.286,N/A for summer
WIOW_P,Willowdale,T2,T,18,-2.7,-3.9,0,1,0,3,0,0,0.046,N/A for summer
WIMBN1,Wimbledon North,A4,A,73,9.3,-12.6,0,16,0,0,6,0,0,N/A for summer
WIMBS1,Wimbledon South,A4,A,332,32.3,-69.8,2,50,0,0,24,0,1.761,N/A for summer
WIBA_3,Wincobank,P3,P,35,-4.0,-5.5,0,9,0,0,28,0,0,N/A for summer
WISH,Wishaw,S6,S,48,4.5,-1.0,1,13,30,0,1,0,0.588,N/A for summer
WOHI_P,Woodhill,T2,T,22,-2.4,-2.9,1,10,0,0,1,0,0.511,N/A for summer
WYLF_1,Wylfa,M8,M,48,64.8,25.3,1,126,57,0,5,0,0.602,N/A for summer
WYMOM_1,Wymondley,D5,D,112,51.8,3.4,59,155,30,0,16,19.327,2.677,N/A for summer
G_EXTRA_1,Dumfries 11,S6,S,0,0.0,0.0,0,6,0,0,2,0,0.288,N/A for summer
G_EXTRA_2,Dumfries 33,S6,S,71,138.0,131.3,0,7,27,0,3,0,0.288,N/A for summer
G_EXTRA_3,Dumfries ICI,S6,S,20,16.7,14.9,0,6,0,0,2,0,0.288,N/A for summer
G_EXTRA_4,Grangemouth A,S6,S,44,-0.1,-2.6,0,5,1,0,21,0,0.262,N/A for summer
G_EXTRA_5,Grangemouth C,S6,S,26,2.8,0.7,0,6,1,0,1,0,0.262,N/A for summer
G_EXTRA_6,Kilbowie 11,S5,S,3,-1.6,-1.6,0,3,0,0,0,0,0.127,N/A for summer
G_EXTRA_7,Kilbowie 33,S5,S,24,5.5,4.0,0,12,0,0,0,0,0.127,N/A for summer
G_EXTRA_8,Saltcoats A,S6,S,81,6.7,0.2,0,7,77,1,1,0,0.361,N/A for summer
G_EXTRA_9,Saltcoats B,S6,S,14,-0.3,-2.5,0,8,65,1,5,0,0.361,N/A for summer
G_EXTRA_10,Crookston A,S6,S,15,1.7,-1.3,0,2,2,0,1,0,0.121,N/A for summer
G_EXTRA_11,Crookston B,S6,S,21,8.4,4.7,0,3,34,0,1,0,0.121,N/A for summer
G_EXTRA_12,Shetland,T5,T,0,0.0,0.0,0,0,70,0,13,0,0,N/A for summer
ROTI3,Rothienorman,T2,T,6,0.4,0.4,10,0,49,0,0,3.475,0,N/A for summer
G_EXTRA_14,Finstown,T5,T,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
G_EXTRA_15,Lesmahagow,S6,S,19,2.3,2.3,0,0,58,0,0,0,0,N/A for summer
G_EXTRA_16,Moffat,S6,S,3,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
DUNB_A,Dunbar A,S6,S,39,-4.2,-4.2,0,0,0,0,0,0,0,N/A for summer
DUNB_B,Dunbar B ,S6,S,16,-1.7,-1.7,1,9,22,0,5,0,0.47,N/A for summer
T_ELSTR-1,Elstree NR,A6,A,11,3.3,3.3,0,0,0,0,0,0,0,N/A for summer
T_BUSH_RTK,Bushey NR,A6,A,19,7.7,7.7,0,0,0,0,0,0,0,N/A for summer
T_CORM_RTK,Correy's Mill NR,D5,D,24,9.8,9.8,0,0,0,0,0,0,0,N/A for summer
T_LBUZ_RTK,LEIGHTON BUZZARD NR,D4,D,31,12.7,12.7,0,0,0,0,0,0,0,N/A for summer
T_LONGB-RTK,Long Buckby Wharf NR,L3,L,19,7.5,7.5,0,0,0,0,0,0,0,N/A for summer
T_PATB_RTK,Patford Bridge NR,L3,L,10,4.1,4.1,0,0,0,0,0,0,0,N/A for summer
M_ACTLLU_C,LU Acton Lane Supply,A7,A,10,4.2,4.2,0,0,0,0,0,0,0,N/A for summer
T_BARK-CTRL,Barking Chnl Tunnel RLink,A1,A,32,13.0,13.0,0,0,0,0,0,0,0,N/A for summer
T_BARK_NR,Barking NR,A1,A,5,2.1,2.1,0,0,0,0,0,0,0,N/A for summer
T_ANGLD-1,Anglesey Aluminium Demand,M8,M,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
T_FROD_NR,Frodsham NR,N3,N,11,4.2,4.2,0,0,0,0,0,0,0,N/A for summer
T_CASKD-1,Castner Kellner,N3,N,117,34.0,34.0,0,0,0,0,0,0,0,N/A for summer
T_BRER_RTK,Brereton NR,L5,L,21,8.4,8.4,0,0,0,0,0,0,0,N/A for summer
T_POPP_3RTK,Poppleton NR,P2,P,4,1.8,1.8,0,0,0,0,0,0,0,N/A for summer
T_WILCT-1,ETOL - Wilton Site,Q2,Q,2,0.7,0.7,0,0,0,0,0,0,0,N/A for summer
M_GRTO,BS Grangetown Supply,Q2,Q,7,2.2,2.2,0,0,0,0,0,0,0,N/A for summer
T_TODSD-1,BS Tod Point Supply,Q2,Q,8,2.4,2.4,0,0,0,0,0,0,0,N/A for summer
T_HARK_NR,Harker NR,Q8,Q,6,2.6,2.6,0,0,0,0,0,0,0,N/A for summer
T_OXEN_NR,Oxenholme NR,R6,R,10,4.0,4.0,0,0,0,0,0,0,0,N/A for summer
T_FOXJD-1,Didcot - Foxhall 1,D6,D,7,2.7,2.7,0,0,0,0,0,0,0,N/A for summer
T_FOXJD-2,Didcot - Foxhall 2,D6,D,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
T_GLNG,Grain LNG Terminal,C3,C,13,3.8,3.8,0,0,0,0,0,0,0,N/A for summer
T_SELL-1,Sellindge NR,C4,C,18,7.1,7.1,0,0,0,0,0,0,0,N/A for summer
T_SINGL1,Singlewell NR,C2,C,11,4.3,4.3,0,0,0,0,0,0,0,N/A for summer
T_BAGED-1,Baglan Energy Park,H1,H,9,2.5,2.5,0,0,0,0,0,0,0,N/A for summer
T_LLWSD-1,Llanwern Steelworks,H2,H,17,5.0,5.0,0,0,0,0,0,0,0,N/A for summer
T__KYELT003,ASW Tremorfa,H2,H,66,19.3,19.3,0,0,0,0,0,0,0,N/A for summer
T__MYELT001,Corus Aldwarke,P3,P,72,20.9,20.9,0,0,0,0,0,0,0,N/A for summer
M_TEMP,BOC Brinsworth Supply,P3,P,19,5.5,5.5,0,0,0,0,0,0,0,N/A for summer
T_TINSD-1,Tinsley Park Steelworks,P3,P,42,12.4,12.4,0,0,0,0,0,0,0,N/A for summer
T_KSGND-1,Kensal Green Crossrail,A7,A,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
T_KSGND-2,Kensal Green Crossrail,A7,A,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
T__HYELT002,UKAEA Culham Jet,D6,D,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
T_THNJD-1,Thingley Junction 1,G6,G,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
T_THNJD-2,Thingley Junction 2,G6,G,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
T_SGGLD-1,Saint Gobain,P6,P,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
T_RYHAD-1,Essendine 1,J7,J,2,0.7,0.7,0,0,0,0,0,0,0,N/A for summer
T_RYHAD-2,Essendine 2,J7,J,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
T_PUDMD-1,Pudding Mill Lane 1,A1,A,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
T_PUDMD-2,Pudding Mill Lane 2,A1,A,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
T_HPC-CES,HPC construction supply,E7,E,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
T_ALUKD-1,Air Liquide,P6,P,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
T_BPGRD-1,Grangemouth B (BP),S6,S,87,59.6,59.6,0,0,0,0,0,0,0,N/A for summer
T_BPGRD-2,Grangemouth B (BP),S6,S,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
T_MEADD-1,Meadowhead (Caledonian Paper),S6,S,20,6.3,6.3,0,0,0,0,0,0,0,N/A for summer
T_EXMOSSD-1,Mossmoran Exxon,S5,S,13,8.0,8.0,0,0,0,0,0,0,0,N/A for summer
T_WHISTLD-1,MOD Harestanes Whistlefield,S5,S,25,6.5,6.5,0,0,0,0,0,0,0,N/A for summer
T_BAGTD-1,Bathgate (Network Rail),S5,S,4,1.1,1.1,0,0,0,0,0,0,0,N/A for summer
T_DALRD-1,Dalreoch (Network Rail),S5,S,5,3.1,3.1,0,0,0,0,0,0,0,N/A for summer
T_ECCFD-1,Ecclefechan (Network Rail),S6,S,3,0.4,0.4,0,0,0,0,0,0,0,N/A for summer
T_EGLSD-1,Eglington  Street (Network Rail),S6,S,9,1.7,1.7,0,0,0,0,0,0,0,N/A for summer
T_ELVAD-1,Elvanfoot (Network Rail),S6,S,5,1.8,1.8,0,0,0,0,0,0,0,N/A for summer
T_GOWKD-1,Gowkthrapple (Network Rail),S6,S,8,0.8,0.8,0,0,0,0,0,0,0,N/A for summer
T_INWID-1,Innerwick (Network Rail),S6,S,3,2.2,2.2,0,0,0,0,0,0,0,N/A for summer
T_MARMD-1,Marshall Meadows (Network Rail),S6,S,3,1.7,1.7,0,0,0,0,0,0,0,N/A for summer
T_MOSED-1,Mossmorran Shell,S5,S,21,11.7,11.7,0,0,0,0,0,0,0,N/A for summer
T_PARHD-1,Carntyne / Parkhead (Network Rail),S6,S,4,2.4,2.4,0,0,0,0,0,0,0,N/A for summer
T_POOBD-1,Portobello (Network Rail),S6,S,4,2.2,2.2,0,0,0,0,0,0,0,N/A for summer
T_PORGD-1,Port Glasgow (Network Rail),S6,S,2,0.3,0.3,0,0,0,0,0,0,0,N/A for summer
T_SACOD-1,Saltcoats / South Beach (Network Rail),S6,S,4,0.3,0.3,0,0,0,0,0,0,0,N/A for summer
T_GNHLD-1,Bonnybridge (Network Rail),S5,S,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
T_GNHLD-2,Bonnybridge (Network Rail),S5,S,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
T_GNHLD-3,Bonnybridge (Network Rail),S5,S,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
T_CHAPD-1,Chapelcross Directs,S6,S,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
T_RAVED-1,Ravenscraig B (BSC),S6,S,3,0.4,0.4,0,0,0,0,0,0,0,N/A for summer
T_SFGSD-1,St Fergus Compressor,T2,T,25,16.5,16.5,0,0,0,0,0,0,0,N/A for summer
T_SFGSD-2,St Fergus Compressor,T2,T,21,13.9,13.9,0,0,0,0,0,0,0,N/A for summer
T_STFERGD-1,St. Fergus Mobil,T2,T,8,2.7,2.7,0,0,0,0,0,0,0,N/A for summer
B_EXTRA_2,Hydrogen-SMR-1,T2,T,0,0.1,0.1,0,0,0,0,0,0,0,N/A for summer
B_EXTRA_3,Hydrogen-SMR-2,P6,P,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
B_EXTRA_4,Hydrogen-SMR-3,N3,N,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
B_EXTRA_5,Hydrogen-SMR-4,P8,P,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
B_EXTRA_6,Hydrogen-SMR-5,C4,C,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
B_EXTRA_7,Hydrogen-SMR-6,P4,P,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
B_EXTRA_8,Hydrogen-SMR-7,S6,S,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
B_EXTRA_9,Hydrogen-SMR-8,S5,S,5,1.5,1.5,0,0,0,0,0,0,0,N/A for summer
B_EXTRA_10,Currie Feeder Station NR,S6,S,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
T_NWCRS-1,New Cross 1,A4,A,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
T_NWCRS-2,New Cross 2,A4,A,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
T_IMPRK-1,Imperial Park 1,H6,H,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
T_IMPRK-2,Imperial Park 2,H6,H,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
T_SNDND-1,Sundon 1,D4,D,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
T_SNDND-2,Sundon 2,D4,D,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
T_STBRD-1,Stalybridge,N7,N,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
T_STBRD-2,Stalybridge,N7,N,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
B_EXTRA_63,Cardiff Airport 132 (Data_centre),H2,H,130,37.9,37.9,0,0,0,0,0,0,0,N/A for summer
B_EXTRA_64,Waltham Cross 275 (Data_centre),A3,A,100,29.2,29.2,0,0,0,0,0,0,0,N/A for summer
B_EXTRA_65,Iver B 132 (Data_centre),A6,A,85,24.8,24.8,0,0,0,0,0,0,0,N/A for summer
B_EXTRA_66,Brimsdown 132 (Data_centre),A3,A,100,29.2,29.2,0,0,0,0,0,0,0,N/A for summer
B_EXTRA_67,North Hyde 66 (Data_centre),A6,A,150,43.8,43.8,0,0,0,0,0,0,0,N/A for summer
B_EXTRA_68,Iver B 132 (Data_centre),A6,A,75,21.9,21.9,0,0,0,0,0,0,0,N/A for summer
B_EXTRA_69,Didcot A (Data_centre),D6,D,130,37.9,37.9,0,0,0,0,0,0,0,N/A for summer
B_EXTRA_70,Elstree 132 (Data_centre),A6,A,250,72.9,72.9,0,0,0,0,0,0,0,N/A for summer
B_EXTRA_71,Didcot B (Data_centre),D6,D,300,87.5,87.5,0,0,0,0,0,0,0,N/A for summer
B_EXTRA_72,Iver B 132 (Data_centre),A6,A,120,35.0,35.0,0,0,0,0,0,0,0,N/A for summer
B_EXTRA_73,Iver B 132 (Data_centre),A6,A,100,29.2,29.2,0,0,0,0,0,0,0,N/A for summer
B_EXTRA_74,Berkswell (Rail),L3,L,125,36.5,36.5,0,0,0,0,0,0,0,N/A for summer
B_EXTRA_75,Ickenham (new) (Rail),D4,D,125,36.5,36.5,0,0,0,0,0,0,0,N/A for summer
B_EXTRA_76,Quainton (new) (Rail),A6,A,125,36.5,36.5,0,0,0,0,0,0,0,N/A for summer
B_EXTRA_77,Parkgate (Rail),L5,L,63,18.2,18.2,0,0,0,0,0,0,0,N/A for summer
B_EXTRA_78,Parkgate (Rail),L5,L,63,18.2,18.2,0,0,0,0,0,0,0,N/A for summer
B_EXTRA_79,Upper Boat 275 (Rail),H2,H,88,25.7,25.7,0,0,0,0,0,0,0,N/A for summer
B_EXTRA_80,Staythorpe 132 (N_Rail),K5,K,14,4.1,4.1,0,0,0,0,0,0,0,N/A for summer
B_EXTRA_81,Wymondley 400 (N_Rail),D5,D,0,0.0,0.0,0,0,0,0,0,0,0,N/A for summer
B_EXTRA_82,Bramley 400 (N_Rail),B4,B,68,19.8,19.8,0,0,0,0,0,0,0,N/A for summer
B_EXTRA_83,Dingley Wood 400 (N_Rail),L3,L,92,27.0,27.0,0,0,0,0,0,0,0,N/A for summer
B_EXTRA_84,Hasland (New) (N_Rail),P3,P,14,4.1,4.1,0,0,0,0,0,0,0,N/A for summer
B_EXTRA_85,Kegworth (New) (N_Rail),L7,L,45,13.1,13.1,0,0,0,0,0,0,0,N/A for summer
B_EXTRA_86,Laleham 275 (N_Rail),A6,A,28,8.2,8.2,0,0,0,0,0,0,0,N/A for summer
